Zone,File,Year,Units,NumUnits,MeanCompound,MedianCompound,StdCompound
texts_climate_only_Zone5,UNGA74_2019_SWZ_74_2019_CLIMATE.txt,,sentences,5,-0.38004000000000004,-0.5106,0.4251530199822177
texts_climate_only_Zone5,UNGA74_2019_SYC_74_2019_CLIMATE.txt,,sentences,9,0.05813333333333334,0.0258,0.5242973032757485
texts_climate_only_Zone5,UNGA74_2019_TCD_74_2019_CLIMATE.txt,,sentences,9,-0.13584444444444443,-0.25,0.4377336585213309
texts_climate_only_Zone5,UNGA74_2019_TGO_74_2019_CLIMATE.txt,,sentences,10,0.23982,0.31875,0.6155552628318598
texts_climate_only_Zone5,UNGA74_2019_THA_74_2019_CLIMATE.txt,,sentences,4,0.104025,0.15894999999999998,0.6290053154584625
texts_climate_only_Zone5,UNGA74_2019_TJK_74_2019_CLIMATE.txt,,sentences,5,-0.33398,-0.5267,0.40855545229503426
texts_climate_only_Zone5,UNGA74_2019_TKM_74_2019_CLIMATE.txt,,sentences,2,0.7032499999999999,0.7032499999999999,0.05465000000000003
texts_climate_only_Zone5,UNGA74_2019_TLS_74_2019_CLIMATE.txt,,sentences,10,0.13318999999999998,0.1495,0.49734282833876264
texts_climate_only_Zone5,UNGA74_2019_TON_74_2019_CLIMATE.txt,,sentences,18,0.5009222222222223,0.6442,0.48110191638634875
texts_climate_only_Zone5,UNGA74_2019_TTO_74_2019_CLIMATE.txt,,sentences,7,-0.09405714285714287,-0.2732,0.5310644966403203
texts_climate_only_Zone5,UNGA74_2019_TUN_74_2019_CLIMATE.txt,,sentences,2,0.67025,0.67025,0.22985
texts_climate_only_Zone5,UNGA74_2019_TUR_74_2019_CLIMATE.txt,,sentences,3,-0.6228,-0.6705,0.25150749491814356
texts_climate_only_Zone5,UNGA74_2019_TUV_74_2019_CLIMATE.txt,,sentences,32,0.25737187499999997,0.22615000000000002,0.4725731790119752
texts_climate_only_Zone5,UNGA74_2019_TZA_74_2019_CLIMATE.txt,,sentences,4,0.428475,0.6451,0.5558215872696922
texts_climate_only_Zone5,UNGA74_2019_UGA_74_2019_CLIMATE.txt,,sentences,6,-0.03366666666666666,-0.1591,0.3759932741715232
texts_climate_only_Zone5,UNGA74_2019_URY_74_2019_CLIMATE.txt,,sentences,8,0.3303125,0.613,0.5605792884095434
texts_climate_only_Zone5,UNGA74_2019_VAT_74_2019_CLIMATE.txt,,sentences,5,0.50526,0.4939,0.3103744358029507
texts_climate_only_Zone5,UNGA74_2019_VCT_74_2019_CLIMATE.txt,,sentences,11,-0.39852727272727273,-0.6705,0.5470286449054633
texts_climate_only_Zone5,UNGA74_2019_VEN_74_2019_CLIMATE.txt,,sentences,1,-0.34,-0.34,0.0
texts_climate_only_Zone5,UNGA74_2019_VNM_74_2019_CLIMATE.txt,,sentences,4,0.18977500000000003,0.2676,0.5190733684894651
texts_climate_only_Zone5,UNGA74_2019_VUT_74_2019_CLIMATE.txt,,sentences,15,-0.06960000000000001,0.0772,0.5266057108185086
texts_climate_only_Zone5,UNGA74_2019_WSM_74_2019_CLIMATE.txt,,sentences,23,0.22805652173913044,0.296,0.44794456355969353
texts_climate_only_Zone5,UNGA74_2019_ZMB_74_2019_CLIMATE.txt,,sentences,8,-0.01274999999999999,0.064,0.5228458353090325
texts_climate_only_Zone5,UNGA74_2019_ZWE_74_2019_CLIMATE.txt,,sentences,5,-0.2023,-0.5106,0.5300707462216718
texts_climate_only_Zone5,UNGA75_2020_AFG_75_2020_CLIMATE.txt,,sentences,3,-0.5660333333333334,-0.6461,0.23235605340846097
texts_climate_only_Zone5,UNGA75_2020_ALB_75_2020_CLIMATE.txt,,sentences,3,0.10653333333333331,0.0,0.43201312737256287
texts_climate_only_Zone5,UNGA75_2020_AND_75_2020_CLIMATE.txt,,sentences,8,0.0752625,0.3002,0.5557920293093002
texts_climate_only_Zone5,UNGA75_2020_ARE_75_2020_CLIMATE.txt,,sentences,1,-0.4939,-0.4939,0.0
texts_climate_only_Zone5,UNGA75_2020_ARG_75_2020_CLIMATE.txt,,sentences,1,0.8658,0.8658,0.0
texts_climate_only_Zone5,UNGA75_2020_ATG_75_2020_CLIMATE.txt,,sentences,4,-0.18795,-0.27985,0.2934105016866302
texts_climate_only_Zone5,UNGA75_2020_AUS_75_2020_CLIMATE.txt,,sentences,2,0.2842,0.2842,0.1562
texts_climate_only_Zone5,UNGA75_2020_AUT_75_2020_CLIMATE.txt,,sentences,2,-0.8241499999999999,-0.8241499999999999,0.027749999999999997
texts_climate_only_Zone5,UNGA75_2020_AZE_75_2020_CLIMATE.txt,,sentences,2,0.24159999999999998,0.24159999999999998,0.3443
texts_climate_only_Zone5,UNGA75_2020_BDI_75_2020_CLIMATE.txt,,sentences,4,-0.6949,-0.6797500000000001,0.16901877114687586
texts_climate_only_Zone5,UNGA75_2020_BEL_75_2020_CLIMATE.txt,,sentences,7,0.057014285714285705,0.0,0.5022151002695713
texts_climate_only_Zone5,UNGA75_2020_BEN_75_2020_CLIMATE.txt,,sentences,4,0.7219500000000001,0.7602,0.1426488783692322
texts_climate_only_Zone5,UNGA75_2020_BFA_75_2020_CLIMATE.txt,,sentences,2,-0.05724999999999997,-0.05724999999999997,0.6696500000000001
texts_climate_only_Zone5,UNGA75_2020_BGD_75_2020_CLIMATE.txt,,sentences,2,-0.69445,-0.69445,0.023950000000000027
texts_climate_only_Zone5,UNGA75_2020_BGR_75_2020_CLIMATE.txt,,sentences,5,0.02719999999999999,-0.1779,0.7295695169070594
texts_climate_only_Zone5,UNGA75_2020_BHS_75_2020_CLIMATE.txt,,sentences,3,0.13226666666666664,0.0772,0.42717307447398367
texts_climate_only_Zone5,UNGA75_2020_BLZ_75_2020_CLIMATE.txt,,sentences,23,0.2973826086956522,0.4215,0.48325914611752374
texts_climate_only_Zone5,UNGA75_2020_BRA_75_2020_CLIMATE.txt,,sentences,2,0.3715,0.3715,0.3715
texts_climate_only_Zone5,UNGA75_2020_BRB_75_2020_CLIMATE.txt,,sentences,10,0.23732999999999999,0.29375,0.4997747333549386
texts_climate_only_Zone5,UNGA75_2020_BTN_75_2020_CLIMATE.txt,,sentences,2,0.2086,0.2086,0.13140000000000002
texts_climate_only_Zone5,UNGA75_2020_BWA_75_2020_CLIMATE.txt,,sentences,6,0.10734999999999999,0.27225,0.5417790409075148
texts_climate_only_Zone5,UNGA75_2020_CAF_75_2020_CLIMATE.txt,,sentences,1,-0.6249,-0.6249,0.0
texts_climate_only_Zone5,UNGA75_2020_CAN_75_2020_CLIMATE.txt,,sentences,6,-0.023933333333333334,0.0,0.35477710216729347
texts_climate_only_Zone5,UNGA75_2020_CHE_75_2020_CLIMATE.txt,,sentences,3,-0.13146666666666668,-0.3612,0.7111106164928835
texts_climate_only_Zone5,UNGA75_2020_CHL_75_2020_CLIMATE.txt,,sentences,15,0.33960666666666667,0.4271,0.48884740968481727
texts_climate_only_Zone5,UNGA75_2020_CHN_75_2020_CLIMATE.txt,,sentences,3,0.41483333333333333,0.4939,0.31148969307007396
texts_climate_only_Zone5,UNGA75_2020_CIV_75_2020_CLIMATE.txt,,sentences,2,-0.05299999999999999,-0.05299999999999999,0.8655999999999999
texts_climate_only_Zone5,UNGA75_2020_CMR_75_2020_CLIMATE.txt,,sentences,3,0.013466666666666663,-0.2732,0.659950489725471
texts_climate_only_Zone5,UNGA75_2020_COD_75_2020_CLIMATE.txt,,sentences,6,0.2668333333333333,0.41415,0.5698527490111419
texts_climate_only_Zone5,UNGA75_2020_COL_75_2020_CLIMATE.txt,,sentences,2,-0.031799999999999995,-0.031799999999999995,0.35
texts_climate_only_Zone5,UNGA75_2020_CPV_75_2020_CLIMATE.txt,,sentences,1,-0.7579,-0.7579,0.0
texts_climate_only_Zone5,UNGA75_2020_CRI_75_2020_CLIMATE.txt,,sentences,8,-0.129475,-0.2143,0.5378161227362006
texts_climate_only_Zone5,UNGA75_2020_CUB_75_2020_CLIMATE.txt,,sentences,1,0.128,0.128,0.0
texts_climate_only_Zone5,UNGA75_2020_CZE_75_2020_CLIMATE.txt,,sentences,1,0.3612,0.3612,0.0
texts_climate_only_Zone5,UNGA75_2020_DEU_75_2020_CLIMATE.txt,,sentences,2,-0.08105000000000001,-0.08105000000000001,0.25895
texts_climate_only_Zone5,UNGA75_2020_DJI_75_2020_CLIMATE.txt,,sentences,5,-0.07574,-0.34,0.611742081599754
texts_climate_only_Zone5,UNGA75_2020_DMA_75_2020_CLIMATE.txt,,sentences,3,-0.02063333333333332,0.0,0.3032306089797371
texts_climate_only_Zone5,UNGA75_2020_DNK_75_2020_CLIMATE.txt,,sentences,5,-0.01764,0.0,0.2872068286096276
texts_climate_only_Zone5,UNGA75_2020_DOM_75_2020_CLIMATE.txt,,sentences,5,0.25246,0.128,0.4005934477746735
texts_climate_only_Zone5,UNGA75_2020_ECU_75_2020_CLIMATE.txt,,sentences,1,0.5588,0.5588,0.0
texts_climate_only_Zone5,UNGA75_2020_ESP_75_2020_CLIMATE.txt,,sentences,13,-0.11016923076923077,0.0,0.38942851498577197
texts_climate_only_Zone5,UNGA75_2020_EST_75_2020_CLIMATE.txt,,sentences,4,0.10590000000000004,0.02930000000000002,0.584680669254594
texts_climate_only_Zone5,UNGA75_2020_ETH_75_2020_CLIMATE.txt,,sentences,6,-0.1743,-0.12075,0.3819078073741532
texts_climate_only_Zone5,UNGA75_2020_EU_75_2020_CLIMATE.txt,,sentences,3,0.2718333333333333,0.3612,0.19593693429831502
texts_climate_only_Zone5,UNGA75_2020_FIN_75_2020_CLIMATE.txt,,sentences,8,0.2902875,0.31579999999999997,0.2488833684554876
texts_climate_only_Zone5,UNGA75_2020_FJI_75_2020_CLIMATE.txt,,sentences,17,-0.03497058823529412,0.0,0.40716801816608955
texts_climate_only_Zone5,UNGA75_2020_FRA_75_2020_CLIMATE.txt,,sentences,11,0.5842818181818182,0.7003,0.30276502085155027
texts_climate_only_Zone5,UNGA75_2020_FSM_75_2020_CLIMATE.txt,,sentences,19,0.25444736842105264,0.4215,0.4389146570545182
texts_climate_only_Zone5,UNGA75_2020_GAB_75_2020_CLIMATE.txt,,sentences,3,0.01743333333333334,0.4767,0.6617006439638866
texts_climate_only_Zone5,UNGA75_2020_GBR_75_2020_CLIMATE.txt,,sentences,1,0.9076,0.9076,0.0
texts_climate_only_Zone5,UNGA75_2020_GEO_75_2020_CLIMATE.txt,,sentences,1,-0.9709,-0.9709,0.0
texts_climate_only_Zone5,UNGA75_2020_GIN_75_2020_CLIMATE.txt,,sentences,2,-0.273,-0.273,0.022999999999999993
texts_climate_only_Zone5,UNGA75_2020_GMB_75_2020_CLIMATE.txt,,sentences,1,0.5095,0.5095,0.0
texts_climate_only_Zone5,UNGA75_2020_GNB_75_2020_CLIMATE.txt,,sentences,4,-0.05165,0.0,0.38790793688709185
texts_climate_only_Zone5,UNGA75_2020_GNQ_75_2020_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone5,UNGA75_2020_GRC_75_2020_CLIMATE.txt,,sentences,2,0.21075,0.21075,0.21075
texts_climate_only_Zone5,UNGA75_2020_GRD_75_2020_CLIMATE.txt,,sentences,2,-0.6225499999999999,-0.6225499999999999,0.22064999999999999
texts_climate_only_Zone5,UNGA75_2020_GTM_75_2020_CLIMATE.txt,,sentences,2,-0.27464999999999995,-0.27464999999999995,0.55015
texts_climate_only_Zone5,UNGA75_2020_GUY_75_2020_CLIMATE.txt,,sentences,11,0.30076363636363634,0.0,0.4570061453191895
texts_climate_only_Zone5,UNGA75_2020_HND_75_2020_CLIMATE.txt,,sentences,4,-0.08475,-0.10115,0.15816552247566473
texts_climate_only_Zone5,UNGA75_2020_HRV_75_2020_CLIMATE.txt,,sentences,7,-0.009100000000000009,0.2023,0.44421472285371183
texts_climate_only_Zone5,UNGA75_2020_HTI_75_2020_CLIMATE.txt,,sentences,1,-0.9451,-0.9451,0.0
texts_climate_only_Zone5,UNGA75_2020_HUN_75_2020_CLIMATE.txt,,sentences,2,0.0,0.0,0.0
texts_climate_only_Zone5,UNGA75_2020_IRL_75_2020_CLIMATE.txt,,sentences,5,-0.54362,-0.5267,0.3778873980433854
texts_climate_only_Zone5,UNGA75_2020_IRQ_75_2020_CLIMATE.txt,,sentences,1,-0.5574,-0.5574,0.0
texts_climate_only_Zone5,UNGA75_2020_ISL_75_2020_CLIMATE.txt,,sentences,6,0.26448333333333335,0.28459999999999996,0.41829655515621395
texts_climate_only_Zone5,UNGA75_2020_ITA_75_2020_CLIMATE.txt,,sentences,10,0.29362,0.28459999999999996,0.3536849524647606
texts_climate_only_Zone5,UNGA75_2020_JAM_75_2020_CLIMATE.txt,,sentences,3,0.19446666666666668,0.2732,0.48940062207652424
texts_climate_only_Zone5,UNGA75_2020_KAZ_75_2020_CLIMATE.txt,,sentences,6,-0.14935,-0.1472,0.4223392189145277
texts_climate_only_Zone5,UNGA75_2020_KEN_75_2020_CLIMATE.txt,,sentences,5,0.06035999999999999,0.0,0.5305115176883534
texts_climate_only_Zone5,UNGA75_2020_KGZ_75_2020_CLIMATE.txt,,sentences,3,0.11196666666666666,0.0,0.35031852490110893
texts_climate_only_Zone5,UNGA75_2020_KHM_75_2020_CLIMATE.txt,,sentences,7,0.09281428571428572,0.0258,0.489664501553495
texts_climate_only_Zone5,UNGA75_2020_KIR_75_2020_CLIMATE.txt,,sentences,6,0.16165,0.07655,0.4325134477678122
texts_climate_only_Zone5,UNGA75_2020_KNA_75_2020_CLIMATE.txt,,sentences,5,0.27392,0.0,0.43086596245236175
texts_climate_only_Zone5,UNGA75_2020_KOR_75_2020_CLIMATE.txt,,sentences,7,0.5555142857142857,0.6808,0.3510325724755119
texts_climate_only_Zone5,UNGA75_2020_KWT_75_2020_CLIMATE.txt,,sentences,1,0.872,0.872,0.0
texts_climate_only_Zone5,UNGA75_2020_LAO_75_2020_CLIMATE.txt,,sentences,4,0.178375,0.13770000000000002,0.46830477455926073
texts_climate_only_Zone5,UNGA75_2020_LCA_75_2020_CLIMATE.txt,,sentences,7,-0.17382857142857144,-0.2263,0.41351359181077096
texts_climate_only_Zone5,UNGA75_2020_LIE_75_2020_CLIMATE.txt,,sentences,7,0.1851857142857143,0.1779,0.44644935860175494
texts_climate_only_Zone5,UNGA75_2020_LSO_75_2020_CLIMATE.txt,,sentences,3,0.008533333333333335,0.0,0.05292745559306205
texts_climate_only_Zone5,UNGA75_2020_LTU_75_2020_CLIMATE.txt,,sentences,3,0.19733333333333336,-0.128,0.4957941396274152
texts_climate_only_Zone5,UNGA75_2020_LUX_75_2020_CLIMATE.txt,,sentences,2,-0.1494,-0.1494,0.32730000000000004
texts_climate_only_Zone5,UNGA75_2020_LVA_75_2020_CLIMATE.txt,,sentences,3,0.17149999999999999,0.3818,0.3794457097750173
texts_climate_only_Zone5,UNGA75_2020_MAR_75_2020_CLIMATE.txt,,sentences,1,0.6705,0.6705,0.0
texts_climate_only_Zone5,UNGA75_2020_MCO_75_2020_CLIMATE.txt,,sentences,5,0.35564,0.4939,0.5925741729100248
texts_climate_only_Zone5,UNGA75_2020_MDA_75_2020_CLIMATE.txt,,sentences,1,0.6956,0.6956,0.0
texts_climate_only_Zone5,UNGA75_2020_MDV_75_2020_CLIMATE.txt,,sentences,8,-0.0321,0.0,0.4414398062023859
texts_climate_only_Zone5,UNGA75_2020_MHL_75_2020_CLIMATE.txt,,sentences,10,0.24489,0.555,0.6105502951436516
texts_climate_only_Zone5,UNGA75_2020_MKD_75_2020_CLIMATE.txt,,sentences,4,0.08447500000000001,0.1909,0.49657763428793283
texts_climate_only_Zone5,UNGA75_2020_MLT_75_2020_CLIMATE.txt,,sentences,3,0.08333333333333333,0.0,0.11785113019775792
texts_climate_only_Zone5,UNGA75_2020_MNE_75_2020_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone5,UNGA75_2020_MNG_75_2020_CLIMATE.txt,,sentences,1,0.0258,0.0258,0.0
texts_climate_only_Zone5,UNGA75_2020_MOZ_75_2020_CLIMATE.txt,,sentences,3,0.023866666666666647,-0.1531,0.40639677109390954
texts_climate_only_Zone5,UNGA75_2020_MRT_75_2020_CLIMATE.txt,,sentences,1,0.8453,0.8453,0.0
texts_climate_only_Zone5,UNGA75_2020_MUS_75_2020_CLIMATE.txt,,sentences,2,0.3514,0.3514,0.3772
texts_climate_only_Zone5,UNGA75_2020_MWI_75_2020_CLIMATE.txt,,sentences,2,-0.2787,-0.2787,0.5287
texts_climate_only_Zone5,UNGA75_2020_MYS_75_2020_CLIMATE.txt,,sentences,3,-0.4104666666666667,-0.5423,0.35013639564540494
texts_climate_only_Zone5,UNGA75_2020_NAM_75_2020_CLIMATE.txt,,sentences,4,0.263725,0.3715,0.5502417894662309
texts_climate_only_Zone5,UNGA75_2020_NER_75_2020_CLIMATE.txt,,sentences,4,0.516075,0.6657,0.33276740656951365
texts_climate_only_Zone5,UNGA75_2020_NGA_75_2020_CLIMATE.txt,,sentences,3,0.4001666666666666,0.4939,0.2754943475927511
texts_climate_only_Zone5,UNGA75_2020_NIC_75_2020_CLIMATE.txt,,sentences,2,-0.6587500000000001,-0.6587500000000001,0.29055
texts_climate_only_Zone5,UNGA75_2020_NLD_75_2020_CLIMATE.txt,,sentences,2,0.7342,0.7342,0.0534
texts_climate_only_Zone5,UNGA75_2020_NOR_75_2020_CLIMATE.txt,,sentences,12,-0.16109166666666666,-0.20645,0.4558113964099869
texts_climate_only_Zone5,UNGA75_2020_NPL_75_2020_CLIMATE.txt,,sentences,11,0.057781818181818184,0.1531,0.5048087789507876
texts_climate_only_Zone5,UNGA75_2020_NRU_75_2020_CLIMATE.txt,,sentences,9,0.07583333333333334,-0.3182,0.5196422038287499
texts_climate_only_Zone5,UNGA75_2020_NZL_75_2020_CLIMATE.txt,,sentences,7,-0.11665714285714283,-0.296,0.45053305842600927
texts_climate_only_Zone5,UNGA75_2020_PAK_75_2020_CLIMATE.txt,,sentences,7,-0.03645714285714285,0.0,0.5552866025940192
texts_climate_only_Zone5,UNGA75_2020_PER_75_2020_CLIMATE.txt,,sentences,3,0.3575333333333333,0.6486,0.46186636836018075
texts_climate_only_Zone5,UNGA75_2020_PHL_75_2020_CLIMATE.txt,,sentences,4,-0.12940000000000002,-0.14365,0.5096688091300076
texts_climate_only_Zone5,UNGA75_2020_PLW_75_2020_CLIMATE.txt,,sentences,14,0.21776428571428572,0.37095,0.43679164959172606
texts_climate_only_Zone5,UNGA75_2020_PNG_75_2020_CLIMATE.txt,,sentences,6,0.40428333333333333,0.63585,0.5291489689953945
texts_climate_only_Zone5,UNGA75_2020_POL_75_2020_CLIMATE.txt,,sentences,4,0.30979999999999996,0.3609,0.296005464476587
texts_climate_only_Zone5,UNGA75_2020_PRT_75_2020_CLIMATE.txt,,sentences,4,0.238475,0.49339999999999995,0.6576536944889765
texts_climate_only_Zone5,UNGA75_2020_PRY_75_2020_CLIMATE.txt,,sentences,1,0.5106,0.5106,0.0
texts_climate_only_Zone5,UNGA75_2020_QAT_75_2020_CLIMATE.txt,,sentences,2,0.0952,0.0952,0.3452
texts_climate_only_Zone5,UNGA75_2020_ROU_75_2020_CLIMATE.txt,,sentences,4,0.1423,0.31245,0.6385293924323295
texts_climate_only_Zone5,UNGA75_2020_RUS_75_2020_CLIMATE.txt,,sentences,2,0.418,0.418,0.418
texts_climate_only_Zone5,UNGA75_2020_RWA_75_2020_CLIMATE.txt,,sentences,4,0.24675000000000002,0.24655000000000002,0.18670469329933836
texts_climate_only_Zone5,UNGA75_2020_SAU_75_2020_CLIMATE.txt,,sentences,1,0.8074,0.8074,0.0
texts_climate_only_Zone5,UNGA75_2020_SDN_75_2020_CLIMATE.txt,,sentences,1,0.6369,0.6369,0.0
texts_climate_only_Zone5,UNGA75_2020_SEN_75_2020_CLIMATE.txt,,sentences,7,0.17624285714285712,0.6369,0.7466537156007516
texts_climate_only_Zone5,UNGA75_2020_SGP_75_2020_CLIMATE.txt,,sentences,7,0.0705,0.0,0.4157618961445532
texts_climate_only_Zone5,UNGA75_2020_SLB_75_2020_CLIMATE.txt,,sentences,13,0.1320230769230769,0.1531,0.32127893740689223
texts_climate_only_Zone5,UNGA75_2020_SLE_75_2020_CLIMATE.txt,,sentences,7,0.2885571428571429,0.6124,0.644780974677543
texts_climate_only_Zone5,UNGA75_2020_SMR_75_2020_CLIMATE.txt,,sentences,6,-0.25635,-0.42405,0.6307473074324879
texts_climate_only_Zone5,UNGA75_2020_SOM_75_2020_CLIMATE.txt,,sentences,1,-0.5888,-0.5888,0.0
texts_climate_only_Zone5,UNGA75_2020_SRB_75_2020_CLIMATE.txt,,sentences,1,0.743,0.743,0.0
texts_climate_only_Zone5,UNGA75_2020_STP_75_2020_CLIMATE.txt,,sentences,1,-0.6428,-0.6428,0.0
texts_climate_only_Zone5,UNGA75_2020_SUR_75_2020_CLIMATE.txt,,sentences,7,-0.009342857142857151,0.0,0.40989314934205845
texts_climate_only_Zone5,UNGA75_2020_SVK_75_2020_CLIMATE.txt,,sentences,4,0.135575,0.10115,0.14405117797158065
texts_climate_only_Zone5,UNGA75_2020_SVN_75_2020_CLIMATE.txt,,sentences,4,0.148375,0.07655,0.17981324165644755
texts_climate_only_Zone5,UNGA75_2020_SWE_75_2020_CLIMATE.txt,,sentences,9,0.36774444444444443,0.5267,0.4072003468430937
texts_climate_only_Zone5,UNGA75_2020_SYC_75_2020_CLIMATE.txt,,sentences,17,-0.01645882352941177,0.0,0.5118396130439385
texts_climate_only_Zone5,UNGA75_2020_TCD_75_2020_CLIMATE.txt,,sentences,4,0.17935,0.3331,0.458303864810237
texts_climate_only_Zone5,UNGA75_2020_TGO_75_2020_CLIMATE.txt,,sentences,1,-0.6887,-0.6887,0.0
texts_climate_only_Zone5,UNGA75_2020_THA_75_2020_CLIMATE.txt,,sentences,1,0.9497,0.9497,0.0
texts_climate_only_Zone5,UNGA75_2020_TJK_75_2020_CLIMATE.txt,,sentences,6,0.36335,0.38155,0.19520381442652873
texts_climate_only_Zone5,UNGA75_2020_TLS_75_2020_CLIMATE.txt,,sentences,2,-0.132,-0.132,0.6259
texts_climate_only_Zone5,UNGA75_2020_TON_75_2020_CLIMATE.txt,,sentences,7,0.22654285714285716,0.4215,0.49938075040749313
texts_climate_only_Zone5,UNGA75_2020_TTO_75_2020_CLIMATE.txt,,sentences,3,-0.3849666666666667,-0.4019,0.12322092174446492
texts_climate_only_Zone5,UNGA75_2020_TUR_75_2020_CLIMATE.txt,,sentences,1,0.2023,0.2023,0.0
texts_climate_only_Zone5,UNGA75_2020_TUV_75_2020_CLIMATE.txt,,sentences,13,0.055615384615384615,0.0,0.4085715902735998
texts_climate_only_Zone5,UNGA75_2020_UGA_75_2020_CLIMATE.txt,,sentences,8,0.4134875,0.68065,0.5642704104361224
texts_climate_only_Zone5,UNGA75_2020_URY_75_2020_CLIMATE.txt,,sentences,2,0.2855,0.2855,0.5587
texts_climate_only_Zone5,UNGA75_2020_USA_75_2020_CLIMATE.txt,,sentences,3,0.16463333333333333,0.0,0.23282669281869056
texts_climate_only_Zone5,UNGA75_2020_UZB_75_2020_CLIMATE.txt,,sentences,1,-0.4019,-0.4019,0.0
texts_climate_only_Zone5,UNGA75_2020_VAT_75_2020_CLIMATE.txt,,sentences,2,0.477,0.477,0.0169
texts_climate_only_Zone5,UNGA75_2020_VCT_75_2020_CLIMATE.txt,,sentences,2,-0.33535,-0.33535,0.41255
texts_climate_only_Zone5,UNGA75_2020_VEN_75_2020_CLIMATE.txt,,sentences,4,0.301725,0.28175,0.4086264759838745
texts_climate_only_Zone5,UNGA75_2020_VUT_75_2020_CLIMATE.txt,,sentences,5,-0.16239999999999996,-0.4703,0.733278345514171
texts_climate_only_Zone5,UNGA75_2020_WSM_75_2020_CLIMATE.txt,,sentences,10,-0.028070000000000005,-0.14055,0.4849686836281287
texts_climate_only_Zone5,UNGA75_2020_ZAF_75_2020_CLIMATE.txt,,sentences,3,0.14980000000000002,0.4215,0.6314105320629361
texts_climate_only_Zone5,UNGA75_2020_ZWE_75_2020_CLIMATE.txt,,sentences,1,-0.8126,-0.8126,0.0
texts_climate_only_Zone5,UNGA76_2021_AGO_76_2021_CLIMATE.txt,,sentences,1,-0.3818,-0.3818,0.0
texts_climate_only_Zone5,UNGA76_2021_ALB_76_2021_CLIMATE.txt,,sentences,5,0.44014,0.4019,0.26264239261779504
texts_climate_only_Zone5,UNGA76_2021_AND_76_2021_CLIMATE.txt,,sentences,9,0.10359999999999998,0.25,0.5660397473283617
texts_climate_only_Zone5,UNGA76_2021_ARE_76_2021_CLIMATE.txt,,sentences,8,0.629925,0.68275,0.2602254058984249
texts_climate_only_Zone5,UNGA76_2021_ARG_76_2021_CLIMATE.txt,,sentences,8,0.264875,0.3427,0.44345456855804294
texts_climate_only_Zone5,UNGA76_2021_ARM_76_2021_CLIMATE.txt,,sentences,1,0.8271,0.8271,0.0
texts_climate_only_Zone5,UNGA76_2021_ATG_76_2021_CLIMATE.txt,,sentences,28,0.06344285714285713,0.0,0.4914709477161184
texts_climate_only_Zone5,UNGA76_2021_AUS_76_2021_CLIMATE.txt,,sentences,14,0.29754285714285716,0.17715,0.3141090841327163
texts_climate_only_Zone5,UNGA76_2021_AUT_76_2021_CLIMATE.txt,,sentences,2,0.3454,0.3454,0.3454
texts_climate_only_Zone5,UNGA76_2021_AZE_76_2021_CLIMATE.txt,,sentences,2,0.62225,0.62225,0.12835000000000002
texts_climate_only_Zone5,UNGA76_2021_BEL_76_2021_CLIMATE.txt,,sentences,11,0.08544545454545455,0.0,0.4734267695385449
texts_climate_only_Zone5,UNGA76_2021_BFA_76_2021_CLIMATE.txt,,sentences,6,-0.26626666666666665,-0.41915,0.5356138928577396
texts_climate_only_Zone5,UNGA76_2021_BGD_76_2021_CLIMATE.txt,,sentences,7,-0.12384285714285714,-0.0772,0.5042674881368386
texts_climate_only_Zone5,UNGA76_2021_BGR_76_2021_CLIMATE.txt,,sentences,3,-0.36766666666666664,-0.5559,0.278309495985235
texts_climate_only_Zone5,UNGA76_2021_BHR_76_2021_CLIMATE.txt,,sentences,3,0.5826,0.6369,0.10148191957191191
texts_climate_only_Zone5,UNGA76_2021_BHS_76_2021_CLIMATE.txt,,sentences,12,0.12410833333333333,0.11315,0.4961290128893447
texts_climate_only_Zone5,UNGA76_2021_BIH_76_2021_CLIMATE.txt,,sentences,9,0.16736666666666666,0.2732,0.4585485555290495
texts_climate_only_Zone5,UNGA76_2021_BLZ_76_2021_CLIMATE.txt,,sentences,18,0.02843888888888889,0.0,0.3993252880921474
texts_climate_only_Zone5,UNGA76_2021_BOL_76_2021_CLIMATE.txt,,sentences,8,0.12181249999999999,0.28459999999999996,0.528958680894595
texts_climate_only_Zone5,UNGA76_2021_BRA_76_2021_CLIMATE.txt,,sentences,6,0.10296666666666666,0.0,0.473464059412703
texts_climate_only_Zone5,UNGA76_2021_BRB_76_2021_CLIMATE.txt,,sentences,5,-0.2306,-0.1522,0.566325231646975
texts_climate_only_Zone5,UNGA76_2021_BRN_76_2021_CLIMATE.txt,,sentences,4,0.18277499999999997,0.44504999999999995,0.5460881035831123
texts_climate_only_Zone5,UNGA76_2021_BTN_76_2021_CLIMATE.txt,,sentences,4,0.4151,0.46295,0.3639838664006964
texts_climate_only_Zone5,UNGA76_2021_BWA_76_2021_CLIMATE.txt,,sentences,9,-0.25516666666666665,-0.25,0.5172479203545541
texts_climate_only_Zone5,UNGA76_2021_CAF_76_2021_CLIMATE.txt,,sentences,3,0.060733333333333334,0.2023,0.3352384855923052
texts_climate_only_Zone5,UNGA76_2021_CAN_76_2021_CLIMATE.txt,,sentences,10,-0.03573,0.0,0.5089356836575718
